Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2025-08-15T17:45:00+02:00;PT15M;Onshore;Wallonia;Elia;10.9;11.2;5.0;24.6;10.2;3.5;26.9;10.3;3.7;27.1;4.8;1.3;58.4;216.3;0.05;''
2025-08-15T17:30:00+02:00;PT15M;Onshore;Wallonia;Elia;8.44;10.5;4.3;23.0;9.6;2.8;26.2;9.5;3.1;26.4;5.0;1.1;58.4;216.3;0.04;''
2025-08-15T17:15:00+02:00;PT15M;Onshore;Wallonia;Elia;9.47;9.7;3.7;21.4;8.7;2.3;25.4;8.5;2.5;25.5;5.1;1.2;58.7;216.3;0.04;''
2025-08-15T17:00:00+02:00;PT15M;Onshore;Wallonia;Elia;7.88;9.3;3.5;20.1;7.8;1.8;24.5;7.8;2.0;24.9;5.3;1.0;59.1;216.3;0.04;''
2025-08-15T16:45:00+02:00;PT15M;Onshore;Wallonia;Elia;5.74;6.8;1.8;23.7;6.7;1.5;23.4;6.7;1.6;23.7;5.4;0.9;58.4;216.3;0.03;''
2025-08-15T16:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.38;6.0;1.1;22.2;6.1;1.2;22.9;5.9;1.3;22.9;5.5;0.8;56.6;216.3;0.02;''
2025-08-15T16:15:00+02:00;PT15M;Onshore;Wallonia;Elia;4.38;5.2;0.7;20.3;5.3;0.9;22.3;5.2;1.0;22.3;5.7;0.6;53.9;216.3;0.02;''
2025-08-15T16:00:00+02:00;PT15M;Onshore;Wallonia;Elia;4.4;4.1;0.4;18.4;4.8;0.7;21.7;4.5;0.8;21.6;5.7;0.4;51.0;216.3;0.02;''
2025-08-15T15:45:00+02:00;PT15M;Onshore;Wallonia;Elia;3.96;3.5;0.4;16.8;3.7;0.6;20.8;3.5;0.7;20.7;5.8;0.3;49.1;216.3;0.02;''
2025-08-15T15:30:00+02:00;PT15M;Onshore;Wallonia;Elia;4.61;3.0;0.3;15.5;3.4;0.4;20.3;3.0;0.4;20.2;5.9;0.3;48.2;216.3;0.02;''
2025-08-15T15:15:00+02:00;PT15M;Onshore;Wallonia;Elia;3.41;2.7;0.3;14.4;2.9;0.3;19.8;2.6;0.3;20.0;6.0;0.3;48.2;216.3;0.02;''
2025-08-15T15:00:00+02:00;PT15M;Onshore;Wallonia;Elia;2.25;2.3;0.3;13.2;2.6;0.3;19.2;2.3;0.3;19.8;6.1;0.3;48.3;216.3;0.01;''
2025-08-15T14:45:00+02:00;PT15M;Onshore;Wallonia;Elia;2.28;2.5;0.3;15.9;2.0;0.2;18.6;1.8;0.2;19.2;6.3;0.3;47.8;216.3;0.01;''
2025-08-15T14:30:00+02:00;PT15M;Onshore;Wallonia;Elia;2.39;2.5;0.3;15.0;1.7;0.2;18.4;1.7;0.2;19.2;6.4;0.3;46.4;216.3;0.01;''
2025-08-15T14:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.93;2.4;0.3;14.0;1.6;0.2;18.1;1.5;0.2;18.9;6.4;0.3;44.5;216.3;0.01;''
2025-08-15T14:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.88;2.3;0.2;13.0;1.4;0.2;17.9;1.3;0.2;18.8;6.3;0.3;42.4;216.3;0.0;''
2025-08-15T13:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.19;1.7;0.2;15.1;1.2;0.2;17.6;1.1;0.2;18.6;6.1;0.3;40.5;216.3;0.01;''
2025-08-15T13:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.39;1.6;0.2;14.1;1.0;0.2;17.6;1.0;0.2;18.6;6.1;0.3;38.8;216.3;0.01;''
2025-08-15T13:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.69;1.5;0.2;13.1;1.0;0.2;17.6;0.8;0.1;18.4;5.8;0.3;37.5;216.3;0.01;''
2025-08-15T13:00:00+02:00;PT15M;Onshore;Wallonia;Elia;1.99;1.3;0.2;12.2;0.9;0.2;17.6;0.8;0.1;18.5;5.6;0.3;36.2;216.3;0.01;''
2025-08-15T12:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.91;1.7;0.1;18.6;0.7;0.1;17.5;0.8;0.1;18.5;5.0;0.3;34.4;216.3;0.01;''
2025-08-15T12:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.44;1.8;0.1;18.0;0.7;0.1;17.6;0.7;0.1;18.5;4.6;0.2;33.1;216.3;0.01;''
2025-08-15T12:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.51;1.8;0.1;16.9;0.7;0.1;17.6;0.6;0.1;18.5;4.4;0.3;32.1;216.3;0.01;''
2025-08-15T12:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.96;1.7;0.1;16.0;0.6;0.1;17.6;0.7;0.1;18.5;4.1;0.3;30.8;216.3;0.0;''
2025-08-15T11:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.66;1.5;0.1;14.9;0.6;0.1;17.5;0.5;0.0;18.3;3.7;0.3;30.1;216.3;0.0;''
2025-08-15T11:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.56;1.5;0.1;14.1;0.6;0.1;17.5;0.5;0.0;18.2;3.5;0.3;30.3;216.3;0.0;''
2025-08-15T11:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.28;1.5;0.1;13.2;0.6;0.1;17.6;0.5;0.0;18.2;3.1;0.3;31.0;216.3;0.0;''
2025-08-15T11:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.26;1.5;0.1;12.3;0.6;0.1;17.6;0.5;0.0;18.1;2.9;0.3;31.7;216.3;0.0;''
2025-08-15T10:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.18;1.3;0.0;14.7;0.5;0.0;17.6;0.5;0.0;18.0;2.4;0.3;32.1;216.3;0.0;''
2025-08-15T10:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.2;1.4;0.0;13.9;0.5;0.0;17.4;0.5;0.0;18.0;2.2;0.3;32.2;216.3;0.0;''
2025-08-15T10:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.71;1.4;0.0;13.2;0.5;0.0;17.5;0.5;0.0;18.2;1.9;0.3;32.0;216.3;0.0;''
2025-08-15T10:00:00+02:00;PT15M;Onshore;Wallonia;Elia;1.27;1.4;0.0;12.3;0.5;0.0;17.6;0.5;0.0;18.2;1.7;0.3;31.8;216.3;0.01;''
2025-08-15T09:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.16;1.3;0.0;14.7;0.5;0.0;17.7;0.6;0.0;18.3;1.4;0.3;33.2;216.3;0.01;''
2025-08-15T09:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.77;1.4;0.0;13.8;0.6;0.0;17.9;0.6;0.0;18.3;1.4;0.3;35.9;216.3;0.0;''
2025-08-15T09:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.39;1.4;0.0;13.1;0.7;0.0;18.0;0.6;0.0;18.3;1.2;0.3;40.1;216.3;0.0;''
2025-08-15T09:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.32;1.3;0.0;12.2;0.8;0.0;18.2;0.7;0.0;18.4;1.1;0.3;44.1;216.3;0.0;''
2025-08-15T08:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.64;2.1;0.0;19.0;0.9;0.0;18.3;0.8;0.0;18.4;1.0;0.3;46.4;216.3;0.0;''
2025-08-15T08:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.44;2.3;0.1;18.5;0.9;0.0;18.5;0.8;0.0;18.4;1.1;0.4;47.2;216.3;0.01;''
2025-08-15T08:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.81;2.4;0.2;17.7;1.0;0.0;18.6;1.0;0.0;18.5;1.1;0.4;46.1;216.3;0.01;''
2025-08-15T08:00:00+02:00;PT15M;Onshore;Wallonia;Elia;2.1;2.5;0.3;16.9;1.1;0.0;18.6;1.0;0.0;18.6;0.9;0.3;44.8;216.3;0.01;''
2025-08-15T07:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.88;2.7;0.4;16.2;1.2;0.0;18.8;1.2;0.0;18.8;0.9;0.3;44.9;216.3;0.01;''
2025-08-15T07:30:00+02:00;PT15M;Onshore;Wallonia;Elia;2.12;2.8;0.5;15.4;1.4;0.0;19.1;1.3;0.0;18.8;0.9;0.3;46.6;216.3;0.01;''
2025-08-15T07:15:00+02:00;PT15M;Onshore;Wallonia;Elia;2.34;3.0;0.5;14.7;1.5;0.0;19.1;1.4;0.0;19.0;0.9;0.3;49.7;216.3;0.01;''
2025-08-15T07:00:00+02:00;PT15M;Onshore;Wallonia;Elia;2.45;3.2;0.6;14.1;1.7;0.0;19.3;1.5;0.0;19.2;0.9;0.4;52.6;216.3;0.01;''
2025-08-15T06:45:00+02:00;PT15M;Onshore;Wallonia;Elia;2.06;2.4;0.0;15.8;1.9;0.0;19.7;1.7;0.0;19.4;0.9;0.5;55.1;216.3;0.01;''
2025-08-15T06:30:00+02:00;PT15M;Onshore;Wallonia;Elia;2.13;2.5;0.0;15.1;1.9;0.0;19.8;1.9;0.0;19.4;0.8;0.4;56.9;216.3;0.01;''
2025-08-15T06:15:00+02:00;PT15M;Onshore;Wallonia;Elia;2.62;2.7;0.0;14.3;2.1;0.0;19.8;1.9;0.0;19.6;0.7;0.4;58.4;216.3;0.01;''
2025-08-15T06:00:00+02:00;PT15M;Onshore;Wallonia;Elia;3.41;3.0;0.0;13.8;2.1;0.0;19.8;1.9;0.0;19.6;0.7;0.4;59.7;216.3;0.02;''
2025-08-15T05:45:00+02:00;PT15M;Onshore;Wallonia;Elia;3.84;2.4;0.0;15.7;2.5;0.0;20.2;2.3;0.0;19.9;0.6;0.2;60.7;216.3;0.02;''
2025-08-15T05:30:00+02:00;PT15M;Onshore;Wallonia;Elia;4.45;2.4;0.0;14.9;2.6;0.0;20.2;2.3;0.0;19.9;0.5;0.0;60.9;216.3;0.02;''
2025-08-15T05:15:00+02:00;PT15M;Onshore;Wallonia;Elia;5.92;2.4;0.0;14.0;2.5;0.0;20.1;2.3;0.0;19.8;0.4;0.0;60.7;216.3;0.03;''
2025-08-15T05:00:00+02:00;PT15M;Onshore;Wallonia;Elia;5.79;2.6;0.0;13.5;2.6;0.0;20.2;2.3;0.0;19.8;0.4;0.0;60.6;216.3;0.03;''
2025-08-15T04:45:00+02:00;PT15M;Onshore;Wallonia;Elia;5.48;2.2;0.0;15.7;2.6;0.0;20.1;2.3;0.0;19.8;0.5;0.0;60.6;216.3;0.03;''
2025-08-15T04:30:00+02:00;PT15M;Onshore;Wallonia;Elia;4.8;2.1;0.0;14.6;2.5;0.0;20.1;2.4;0.0;19.8;0.4;0.0;60.5;216.3;0.02;''
2025-08-15T04:15:00+02:00;PT15M;Onshore;Wallonia;Elia;4.04;2.0;0.0;13.7;2.6;0.0;20.2;2.4;0.0;19.7;0.5;0.0;60.6;216.3;0.02;''
2025-08-15T04:00:00+02:00;PT15M;Onshore;Wallonia;Elia;4.13;1.8;0.0;12.7;2.6;0.0;20.3;2.2;0.0;19.5;0.5;0.0;60.5;216.3;0.02;''
2025-08-15T03:45:00+02:00;PT15M;Onshore;Wallonia;Elia;4.27;1.6;0.0;18.4;2.3;0.0;20.0;2.2;0.0;19.4;0.6;0.0;60.4;216.3;0.02;''
2025-08-15T03:30:00+02:00;PT15M;Onshore;Wallonia;Elia;2.77;1.5;0.0;17.7;2.2;0.0;20.0;2.1;0.0;19.4;0.8;0.0;59.9;216.3;0.01;''
2025-08-15T03:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.39;1.4;0.0;16.7;2.2;0.0;19.9;2.0;0.0;19.5;0.9;0.0;59.3;216.3;0.01;''
2025-08-15T03:00:00+02:00;PT15M;Onshore;Wallonia;Elia;1.34;1.3;0.0;15.6;2.2;0.0;19.9;2.1;0.0;19.5;1.0;0.0;58.6;216.3;0.01;''
2025-08-15T02:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.9;1.4;0.0;14.7;2.2;0.0;19.9;2.0;0.0;19.6;1.1;0.0;58.7;216.3;0.0;''
2025-08-15T02:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.1;1.3;0.0;13.7;2.3;0.0;19.9;2.2;0.0;19.8;1.3;0.0;59.8;216.3;0.01;''
2025-08-15T02:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.95;1.2;0.0;12.9;2.5;0.0;20.1;2.4;0.0;20.0;1.5;0.0;61.6;216.3;0.0;''
2025-08-15T02:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.75;1.2;0.0;12.0;2.7;0.0;20.3;2.7;0.0;20.1;1.7;0.0;63.4;216.3;0.0;''
2025-08-15T01:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.07;2.9;0.4;16.2;3.1;0.3;20.8;3.1;0.2;20.7;1.9;0.0;64.8;216.3;0.0;''
2025-08-15T01:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.78;3.0;0.6;15.5;3.6;0.5;21.1;3.5;0.3;21.0;2.2;0.0;65.7;216.3;0.0;''
2025-08-15T01:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.24;3.2;0.7;14.9;3.9;0.7;21.5;4.0;0.5;21.6;2.3;0.0;66.0;216.3;0.01;''
2025-08-15T01:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.95;3.2;0.9;14.0;4.3;0.8;21.9;4.3;0.6;21.9;2.7;0.1;66.5;216.3;0.0;''
2025-08-15T00:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.07;4.2;0.7;17.8;5.3;1.1;22.9;5.6;0.8;23.2;3.0;0.1;66.9;216.3;0.0;''
2025-08-15T00:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.04;4.5;0.8;17.8;6.1;1.5;23.7;6.6;1.3;24.3;3.4;0.2;67.3;216.3;0.0;''
2025-08-15T00:15:00+02:00;PT15M;Onshore;Wallonia;Elia;2.61;4.9;0.9;18.2;7.1;2.0;24.7;7.6;1.8;25.4;3.6;0.2;67.6;216.3;0.01;''
2025-08-15T00:00:00+02:00;PT15M;Onshore;Wallonia;Elia;3.17;5.1;1.0;18.5;7.9;2.4;25.6;8.4;2.6;26.2;3.8;0.2;67.7;216.3;0.01;''
2025-08-14T23:45:00+02:00;PT15M;Onshore;Wallonia;Elia;5.57;11.6;3.5;27.1;14.4;6.1;36.4;14.1;6.1;31.7;4.3;2.8;71.5;216.3;0.03;''
2025-08-14T23:30:00+02:00;PT15M;Onshore;Wallonia;Elia;7.38;12.8;4.5;27.7;15.0;5.8;37.5;14.9;5.7;33.2;4.1;2.7;71.5;216.3;0.03;''
2025-08-14T23:15:00+02:00;PT15M;Onshore;Wallonia;Elia;8.09;14.0;5.8;28.0;15.7;4.8;38.9;15.5;4.4;35.6;4.1;2.7;71.4;216.3;0.04;''
2025-08-14T23:00:00+02:00;PT15M;Onshore;Wallonia;Elia;8.44;15.3;7.2;28.7;16.3;4.4;40.3;16.2;3.3;38.0;4.0;2.6;71.3;216.3;0.04;''
2025-08-14T22:45:00+02:00;PT15M;Onshore;Wallonia;Elia;9.14;23.7;11.2;42.8;18.5;5.0;42.7;18.5;3.6;41.3;3.7;2.4;71.0;216.3;0.04;''
2025-08-14T22:30:00+02:00;PT15M;Onshore;Wallonia;Elia;11.11;24.9;11.7;43.9;19.2;5.2;43.5;19.5;3.8;43.1;3.5;2.2;70.9;216.3;0.05;''
2025-08-14T22:15:00+02:00;PT15M;Onshore;Wallonia;Elia;13.44;25.9;12.1;44.8;19.6;5.5;43.6;20.3;4.7;44.3;3.4;2.1;70.6;216.3;0.06;''
2025-08-14T22:00:00+02:00;PT15M;Onshore;Wallonia;Elia;15.28;27.5;12.9;46.1;19.8;5.6;43.4;20.8;5.1;45.1;3.2;2.0;70.5;216.3;0.07;''
2025-08-14T21:45:00+02:00;PT15M;Onshore;Wallonia;Elia;17.47;25.4;12.8;45.0;20.0;5.8;43.2;21.4;5.8;45.8;3.0;1.8;70.6;216.3;0.08;''
2025-08-14T21:30:00+02:00;PT15M;Onshore;Wallonia;Elia;19.0;26.1;13.4;44.8;20.0;5.9;43.2;21.7;6.2;45.9;2.8;1.7;71.2;216.3;0.09;''
2025-08-14T21:15:00+02:00;PT15M;Onshore;Wallonia;Elia;20.88;26.2;13.5;44.2;20.0;5.9;43.1;21.8;6.8;45.6;2.6;1.5;71.9;216.3;0.1;''
2025-08-14T21:00:00+02:00;PT15M;Onshore;Wallonia;Elia;23.73;25.6;12.8;42.7;20.0;6.0;43.2;21.7;7.1;45.1;2.5;1.4;72.8;216.3;0.11;''
2025-08-14T20:45:00+02:00;PT15M;Onshore;Wallonia;Elia;25.85;21.9;9.6;45.8;20.4;6.3;43.1;21.9;7.8;45.0;2.3;1.2;72.4;216.3;0.12;''
2025-08-14T20:30:00+02:00;PT15M;Onshore;Wallonia;Elia;22.71;21.7;9.7;43.8;20.3;6.8;42.6;21.7;8.3;44.4;2.2;0.8;71.1;216.3;0.1;''
2025-08-14T20:15:00+02:00;PT15M;Onshore;Wallonia;Elia;18.79;21.2;10.1;41.2;19.6;6.7;41.2;21.0;8.3;43.3;2.2;0.3;68.7;216.3;0.09;''
2025-08-14T20:00:00+02:00;PT15M;Onshore;Wallonia;Elia;15.05;20.4;10.1;38.4;18.1;6.5;39.1;19.7;7.7;41.8;2.0;0.3;66.2;216.3;0.07;''
2025-08-14T19:45:00+02:00;PT15M;Onshore;Wallonia;Elia;16.81;15.7;6.3;31.8;15.8;5.3;36.0;17.1;6.3;38.5;1.9;0.3;64.2;216.3;0.08;''
2025-08-14T19:30:00+02:00;PT15M;Onshore;Wallonia;Elia;10.62;14.0;5.3;28.3;14.4;5.0;33.7;16.0;6.3;36.5;1.7;0.2;62.5;216.3;0.05;''
2025-08-14T19:15:00+02:00;PT15M;Onshore;Wallonia;Elia;7.57;12.2;4.5;25.2;13.0;4.4;31.6;14.6;5.8;33.8;1.6;0.2;61.3;216.3;0.03;''
2025-08-14T19:00:00+02:00;PT15M;Onshore;Wallonia;Elia;8.39;10.5;3.7;21.9;11.4;3.8;29.3;13.0;5.2;31.1;1.4;0.2;60.3;216.3;0.04;''
2025-08-14T18:45:00+02:00;PT15M;Onshore;Wallonia;Elia;6.14;9.2;2.6;22.8;6.8;2.0;24.1;8.9;2.9;26.1;1.3;0.2;59.1;216.3;0.03;''
2025-08-14T18:30:00+02:00;PT15M;Onshore;Wallonia;Elia;4.17;7.8;1.8;20.3;6.1;1.6;23.0;8.0;2.4;24.7;1.2;0.2;57.9;216.3;0.02;''
2025-08-14T18:15:00+02:00;PT15M;Onshore;Wallonia;Elia;4.76;6.7;1.1;18.3;5.3;1.3;22.2;6.9;2.0;23.9;1.1;0.2;56.6;216.3;0.02;''
2025-08-14T18:00:00+02:00;PT15M;Onshore;Wallonia;Elia;2.86;5.5;0.7;16.5;4.4;0.9;21.2;6.0;1.6;22.9;1.1;0.2;55.4;216.3;0.01;''
2025-08-14T17:45:00+02:00;PT15M;Onshore;Wallonia;Elia;2.03;5.0;0.7;21.8;3.9;0.5;20.5;5.6;1.6;22.7;0.8;0.1;54.4;216.3;0.01;''
2025-08-14T17:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.23;4.3;0.5;20.4;3.5;0.5;20.1;5.2;1.4;22.2;0.8;0.1;54.2;216.3;0.01;''
2025-08-14T17:15:00+02:00;PT15M;Onshore;Wallonia;Elia;2.68;3.8;0.4;19.0;3.2;0.5;19.7;4.9;1.3;21.9;0.6;0.1;54.3;216.3;0.01;''
2025-08-14T17:00:00+02:00;PT15M;Onshore;Wallonia;Elia;3.09;3.1;0.4;17.4;2.7;0.5;19.3;4.5;1.2;21.7;0.6;0.1;54.5;216.3;0.01;''
2025-08-14T16:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.89;2.1;0.4;15.7;2.1;0.4;18.8;3.7;0.4;20.8;0.6;0.1;53.6;216.3;0.01;''
2025-08-14T16:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.52;2.0;0.3;14.5;2.1;0.4;18.8;3.5;0.4;20.8;0.6;0.1;51.6;216.3;0.01;''
2025-08-14T16:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.63;1.6;0.3;13.3;2.0;0.4;18.8;3.5;0.4;20.8;0.5;0.1;48.7;216.3;0.01;''
2025-08-14T16:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.78;1.5;0.3;12.3;2.0;0.4;18.9;3.4;0.4;20.8;0.4;0.0;45.6;216.3;0.0;''
2025-08-14T15:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.61;1.3;0.3;14.6;1.9;0.4;18.8;3.5;0.4;21.0;0.4;0.0;43.6;216.3;0.0;''
2025-08-14T15:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.38;1.1;0.3;13.7;1.9;0.4;18.8;3.6;0.4;21.1;0.4;0.0;42.5;216.3;0.0;''
2025-08-14T15:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.28;1.0;0.3;12.7;1.8;0.4;18.6;3.5;0.4;21.1;0.4;0.0;42.6;216.3;0.0;''
2025-08-14T15:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.31;0.9;0.3;11.8;1.7;0.4;18.5;3.4;0.4;20.9;0.4;0.0;42.4;216.3;0.0;''
2025-08-14T14:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.34;1.0;0.3;17.8;1.5;0.3;18.1;3.2;0.4;20.7;0.4;0.0;41.8;216.3;0.0;''
2025-08-14T14:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.75;0.9;0.3;17.0;1.3;0.3;18.0;3.1;0.4;20.6;0.4;0.0;40.5;216.3;0.0;''
2025-08-14T14:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.66;0.8;0.3;16.2;1.3;0.3;17.9;2.9;0.4;20.5;0.4;0.0;38.4;216.3;0.0;''
2025-08-14T14:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.44;0.8;0.3;15.1;1.3;0.3;17.8;2.8;0.4;20.5;0.4;0.0;36.4;216.3;0.0;''
2025-08-14T13:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.41;0.6;0.2;13.9;1.5;0.3;17.9;2.7;0.3;20.5;0.4;0.0;34.5;216.3;0.0;''
2025-08-14T13:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.46;0.6;0.2;13.1;1.6;0.3;18.0;2.6;0.3;20.3;0.4;0.0;33.1;216.3;0.0;''
2025-08-14T13:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.4;0.6;0.2;12.1;1.6;0.3;18.2;2.6;0.3;20.3;0.4;0.0;32.1;216.3;0.0;''
2025-08-14T13:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.35;0.5;0.2;11.3;1.6;0.2;18.3;2.8;0.3;20.6;0.4;0.0;30.9;216.3;0.0;''
2025-08-14T12:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.4;0.8;0.3;17.6;1.7;0.2;18.5;3.0;0.3;20.8;0.4;0.0;29.8;216.3;0.0;''
2025-08-14T12:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.28;0.8;0.3;17.0;1.8;0.2;18.6;3.3;0.3;20.9;0.4;0.0;28.8;216.3;0.0;''
2025-08-14T12:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.28;0.8;0.3;16.0;1.9;0.2;18.8;3.3;0.2;21.0;0.4;0.0;28.0;216.3;0.0;''
2025-08-14T12:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.18;0.7;0.2;14.9;2.0;0.1;18.8;3.4;0.3;21.0;0.4;0.0;27.0;216.3;0.0;''
2025-08-14T11:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.18;0.6;0.2;14.0;2.2;0.2;19.1;3.6;0.4;21.0;0.5;0.0;26.7;216.3;0.0;''
2025-08-14T11:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.17;0.5;0.2;13.0;2.5;0.2;19.4;3.7;0.4;21.1;0.6;0.1;27.5;216.3;0.0;''
2025-08-14T11:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.19;0.5;0.2;12.2;2.6;0.2;19.6;3.7;0.4;21.2;0.6;0.1;28.4;216.3;0.0;''
2025-08-14T11:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.17;0.5;0.2;11.5;2.9;0.3;19.9;3.6;0.4;21.3;0.7;0.1;29.5;216.3;0.0;''
2025-08-14T10:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.19;4.1;0.2;17.6;3.2;0.3;20.1;3.4;0.4;21.2;0.7;0.1;30.3;216.3;0.0;''
2025-08-14T10:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.3;4.6;0.2;17.2;3.7;0.3;20.6;3.8;0.5;21.5;0.8;0.1;30.9;216.3;0.0;''
2025-08-14T10:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.22;5.0;0.2;16.6;4.1;0.3;21.3;4.1;0.5;21.7;0.9;0.1;31.0;216.3;0.0;''
2025-08-14T10:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.7;5.9;0.4;16.6;4.6;0.5;21.7;4.4;0.5;22.0;1.1;0.2;31.3;216.3;0.0;''
2025-08-14T09:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.44;4.5;0.2;17.9;5.8;1.5;23.2;5.6;0.8;23.2;1.2;0.2;32.9;216.3;0.0;''
2025-08-14T09:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.2;5.3;0.5;17.9;7.2;2.0;24.8;7.3;1.9;24.8;1.4;0.2;35.8;216.3;0.0;''
2025-08-14T09:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.92;6.2;0.9;17.9;8.4;2.7;26.4;8.7;3.0;26.4;1.4;0.2;40.2;216.3;0.0;''
2025-08-14T09:00:00+02:00;PT15M;Onshore;Wallonia;Elia;4.38;9.1;3.4;19.8;9.7;3.5;28.1;10.3;4.3;27.9;1.6;0.2;44.5;216.3;0.02;''
2025-08-14T08:45:00+02:00;PT15M;Onshore;Wallonia;Elia;8.39;7.5;1.5;25.5;11.9;4.9;30.6;13.3;7.0;31.0;1.9;0.2;47.2;216.3;0.04;''
2025-08-14T08:30:00+02:00;PT15M;Onshore;Wallonia;Elia;13.95;8.8;2.1;26.1;13.3;5.9;32.3;15.2;9.3;33.3;2.1;0.3;48.2;216.3;0.06;''
2025-08-14T08:15:00+02:00;PT15M;Onshore;Wallonia;Elia;19.79;10.0;2.9;26.5;14.9;7.2;33.7;17.3;11.7;35.7;2.1;0.3;47.0;216.3;0.09;''
2025-08-14T08:00:00+02:00;PT15M;Onshore;Wallonia;Elia;24.86;11.3;4.2;26.8;16.2;8.6;34.8;19.1;13.6;38.1;2.2;0.3;46.0;216.3;0.11;''
2025-08-14T07:45:00+02:00;PT15M;Onshore;Wallonia;Elia;25.56;13.5;6.4;29.1;18.3;10.4;37.4;21.4;15.2;41.4;2.3;0.3;46.4;216.3;0.12;''
2025-08-14T07:30:00+02:00;PT15M;Onshore;Wallonia;Elia;17.37;15.1;8.0;31.7;19.2;10.7;38.6;22.9;15.8;44.2;2.3;0.3;48.0;216.3;0.08;''
2025-08-14T07:15:00+02:00;PT15M;Onshore;Wallonia;Elia;9.41;15.9;9.0;34.5;19.9;10.6;40.2;24.4;15.8;47.4;2.3;0.5;51.0;216.3;0.04;''
